"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CACNA1H",71.456355547082,-5.3229516248323,0.630885793993841,-8.43726657900346,3.24844995259979e-17,2.3523600682953e-15
"FBLN1",3954.14346318961,1.67858189012993,0.199017782734792,8.43433117917296,3.33102212488053e-17,2.40166695203886e-15
"RARRES3",99.8246562468253,5.4077644781295,0.641767474930601,8.42636108773552,3.56580676807916e-17,2.55800021074534e-15
"TLDC2",87.9278508540526,4.09708271138105,0.486246453589097,8.42593849505645,3.57870137425628e-17,2.55800021074534e-15
"SOX9",797.36459509135,-2.05603596560715,0.24408029726513,-8.42360480810872,3.65074211586458e-17,2.5982942707031e-15
"HCG4P11",96.577215425202,4.32405741029069,0.515565319103,8.38702148898193,4.98613884130876e-17,3.53355300877877e-15
"SPP1",1311.94456611271,-1.80650598520532,0.215415072212998,-8.38616335731183,5.02265275518555e-17,3.54428300592519e-15
"TAGLN",4123.48941558753,1.68693055506107,0.201183892300944,8.38501798413189,5.07180016148568e-17,3.5637992405897e-15
"MAP2K6",172.768233730141,2.88400657289713,0.344177710395551,8.37941123375667,5.31931149359256e-17,3.72194694085424e-15
"PLA2G4A",391.766706782679,-2.25072852107053,0.26869950878469,-8.37637750530478,5.45816467172268e-17,3.8030565021503e-15
"C12orf60",1017.36931767179,1.81769325510411,0.217082969873361,8.37326509842986,5.60433368195295e-17,3.88856340785882e-15
"IBSP",8943.63388117113,-7.14827524450588,0.85431740956464,-8.36723583585712,5.89855671609265e-17,4.07565691762352e-15
"COL27A1",477.010504166926,-1.94692357649747,0.23270634248447,-8.36643967547814,5.9385301628895e-17,4.08625085855587e-15
"SGMS2",622.788237602871,-2.19312083554152,0.262427897796135,-8.35704151105623,6.43106755080143e-17,4.40687575185703e-15
"NMI",133.154818282974,3.21937502573245,0.385661100484209,8.34767888617864,6.96175413333981e-17,4.75089583511005e-15
"THBS1",26658.6940693027,1.36165145470105,0.163890676298525,8.308291145378,9.70900767875561e-17,6.5985440301969e-15
"XYLT1",3231.37338616071,-1.69379519529005,0.204055733860229,-8.3006498432935,1.03543452170532e-16,7.00841251977116e-15
"PTGES",1812.08550585587,-1.71702751592232,0.207005354905947,-8.29460434345988,1.08947211270742e-16,7.34419351423869e-15
"GPRC5A",142.543512222753,-3.05618794066103,0.369905694319716,-8.2620732462137,1.43163805391602e-16,9.61168171987426e-15
"PMEPA1",1904.71188442345,-1.62987065786457,0.197927429577905,-8.23468814474267,1.80025977252903e-16,1.20377854063907e-14
"CHST7",279.292720558525,2.07174209177678,0.251915214955761,8.2239657185478,1.96882391076491e-16,1.31120509687608e-14
"CHAC1",146.976662955048,-2.78716994561358,0.339188805820327,-8.21716370878696,2.08372532535733e-16,1.38217668281602e-14
"COL4A2",5207.52775172738,1.72478551111785,0.210034442217864,8.21191749745868,2.17683833143437e-16,1.43818765140144e-14
"LRRC75A",1030.09546671185,-1.65853048963299,0.20230202124855,-8.19828926768509,2.43832045955371e-16,1.6045503246341e-14
"TMEM150C",456.299377932981,1.82988158689897,0.223416056394572,8.19046587979892,2.60216935020672e-16,1.7056037286355e-14
"EEF1B2",2593.34870268524,-1.54529153750924,0.189722257800768,-8.14501975372856,3.792199973669e-16,2.47582882532886e-14
"ITGBL1",8968.2745991508,1.74745987257434,0.214772519246645,8.1363289805599,4.07443717824399e-16,2.64966242065961e-14
"ANGPTL2",1352.55056413456,-1.55420463189307,0.191177482414291,-8.12964273964563,4.30557491617606e-16,2.78903706386514e-14
"ADPRHL1",1171.56376160197,-1.73938221046752,0.214265183318965,-8.11789476724361,4.74339810667272e-16,3.06069147093205e-14
"OBSL1",2129.79040669613,-1.44178733702649,0.177766313782772,-8.11057678108988,5.03800411237851e-16,3.23818690680515e-14
"CHADL",436.120944236079,-1.77280080438168,0.218794946026055,-8.10256743394143,5.38112975860298e-16,3.44537740490013e-14
"KCNN4",516.176364332405,-1.93448108489254,0.239640747192674,-8.07242135385764,6.89175636235203e-16,4.3956152214186e-14
"F2R",221.922510676332,2.49395653443021,0.309027477347974,8.07033910328285,7.01031902774316e-16,4.45410423130517e-14
"CYBRD1",2268.20947536249,1.42379687986116,0.176480315816727,8.06773760162443,7.16127482885193e-16,4.53264963690273e-14
"CLEC2B",139.474638402266,2.88783776941321,0.358888200295395,8.04662222674438,8.51103826187082e-16,5.36648469568836e-14
"GAS6",3036.29338669467,1.97439636139765,0.246212908151181,8.01906112974923,1.06556470642316e-15,6.6932801237179e-14
"NKD1",95.8049378460163,-3.07887064171722,0.383982024672342,-8.01826763725324,1.07246929539802e-15,6.71122955682468e-14
"HGF",104.528141906414,3.29060726150488,0.411857076914293,7.98968245527961,1.35286765905572e-15,8.43406180079736e-14
"SLC14A1",101.562899077503,3.23760329173714,0.406122576762189,7.97198549646987,1.56145134523775e-15,9.69795792437366e-14
"BTN3A3",192.441163045445,2.43768397004214,0.305835963561977,7.97056023644565,1.57956650330744e-15,9.77386243445795e-14
"MIOS",581.746146544199,1.66419494279608,0.209129837391352,7.9577116472472,1.75250184551209e-15,1.08036201130584e-13
"PIM1",282.627018258753,-2.27732581257269,0.286287697069376,-7.95467578902221,1.79601197997422e-15,1.10308395051528e-13
"SLC13A5",64.169266935275,-4.48095038865861,0.563494474313247,-7.95207511860648,1.83412977736037e-15,1.12209875973434e-13
"OLFML2A",117.89041344164,2.93202013681595,0.368731249041439,7.95164539061468,1.84050450851922e-15,1.12209875973434e-13
"LOXL1",778.984107842486,1.61143585695783,0.202678723100794,7.95069078936547,1.85474356778974e-15,1.12663782361382e-13
"RPS3A",2427.5068235019,-1.50918326217861,0.189903329093014,-7.94711324644241,1.9090787961661e-15,1.1554107181322e-13
"BTN3A1",231.794921716891,2.22967301516975,0.280734477366932,7.94228423983519,1.98491434111059e-15,1.19693943704134e-13
"MFAP4",704.031128255193,1.96042233655495,0.247303976907901,7.9271767525398,2.24184099225025e-15,1.34697279617702e-13
"GPC1",2180.38367920307,-1.72215302219278,0.217700059438237,-7.91066858978683,2.56010220759304e-15,1.53264169344821e-13
"ULBP1",75.9011767080646,-3.87698525837968,0.49020363605284,-7.90892799081924,2.5961471876873e-15,1.54862981343232e-13
"RPL3",5820.62924206824,-1.40414796904294,0.177855176110517,-7.89489515992731,2.90559376874129e-15,1.72700578734899e-13
"PCSK7",2673.9748651135,1.4824612690531,0.188052352933178,7.88323701315171,3.19007155619539e-15,1.88931987915672e-13
"TRIM38",355.324757141312,2.04468052262378,0.259715174866193,7.87278033975954,3.46845327104775e-15,2.04688115992117e-13
"JAG2",67.6970471846821,-3.8701908787681,0.492178162651922,-7.86339413742981,3.73862316247021e-15,2.19315939402213e-13
"PLCD1",940.804161166249,-1.52164803071039,0.193513753247385,-7.8632552217885,3.74277337338396e-15,2.19315939402213e-13
"SMTN",1192.82690569434,-1.63971609100439,0.209000915708121,-7.84549716181302,4.31241598748265e-15,2.51805613804313e-13
"PIEZO1",3295.72165224168,-1.43650852190515,0.183359018337667,-7.83440342846805,4.71073975158474e-15,2.74098937896596e-13
"KITLG",280.227805504447,1.94669836230912,0.248679415688759,7.8281443476832,4.95123287517083e-15,2.87084946744608e-13
"ARSI",227.304789293632,-2.18349711314194,0.279319249075415,-7.81720959214093,5.40071393777318e-15,3.12055885819138e-13
"FAM198A",167.289334687377,-2.28623197741853,0.293171009931458,-7.7982880297511,6.27526504888785e-15,3.61328889950372e-13
"CTSB",6478.62466357003,1.3131825259449,0.168584904711045,7.78944311885871,6.73051733475082e-15,3.86201276685719e-13
"PDGFRB",3881.28630556337,1.48883144259985,0.191157043818204,7.78852514593066,6.77958807085132e-15,3.87675548203198e-13
"RPL7",2888.42962741,-1.482667053238,0.190411129958187,-7.78666170177966,6.8802849164089e-15,3.92081665872195e-13
"AREG",248.541900521271,-2.00508281512254,0.258974292423162,-7.74240097872823,9.7556746444608e-15,5.54035454209224e-13
"RPL5",3465.3377379147,-1.34929921409506,0.174820190109256,-7.7182115707104,1.17973263542334e-14,6.67696460519631e-13
"FABP3",196.197190127019,-2.52083282544382,0.326910304347065,-7.71108402495498,1.24753489001825e-14,7.03669084393627e-13
"RND3",1230.59430937175,1.51605083967345,0.196693841396774,7.7076680637664,1.28137503359156e-14,7.20306514645725e-13
"CFH",1399.03814489456,1.51744077674909,0.197049492035497,7.70081039577476,1.35205984221928e-14,7.55542062288655e-13
"SPECC1",555.44336324399,-1.71457697258914,0.222651930047106,-7.70070563604093,1.35316886268908e-14,7.55542062288655e-13
"ENO2",1120.41624304097,-1.51306150727872,0.196949525144035,-7.68248365245956,1.56033459846451e-14,8.68289551890504e-13
"ACSM5",79.9672213051198,3.78491277931957,0.493077958838195,7.67609403640288,1.64012746971572e-14,9.09639927434644e-13
"CERK",503.412228130109,-1.62915635602558,0.212342888040322,-7.67229065715741,1.68951562887854e-14,9.3390792245643e-13
"COL1A2",296622.251851126,-1.5206542982928,0.198389451431886,-7.66499573095949,1.78837150291121e-14,9.85267927999224e-13
"VGLL3",576.176959476312,1.72819083772537,0.225614065725973,7.65994279729175,1.86015917284272e-14,1.02142448884937e-12
"PDE4D",234.122765946175,-2.11401185149588,0.275998944336451,-7.65949252660489,1.8666921107763e-14,1.0216288868978e-12
"SLC25A6",1109.31724813661,-1.42167033299868,0.185708836820641,-7.65537255705146,1.92752617625714e-14,1.05145284805501e-12
"SLPI",195.128480189909,2.72140227793642,0.356000491246851,7.64437787264007,2.09957979575097e-14,1.14155186075207e-12
"IER3",371.516617175181,-1.97411319031751,0.258383383412218,-7.64024823983381,2.16803330439701e-14,1.1749181793077e-12
"LINC00511",189.382868959155,-2.22256182006238,0.292150400003642,-7.60759464999766,2.79244011922371e-14,1.50837245918849e-12
"SLC46A3",279.398104120988,1.95694673196575,0.257393396469903,7.60294070790031,2.89476139585242e-14,1.55856585153963e-12
"GEM",382.747981000333,1.78366957878297,0.234729509041357,7.5988297596989,2.98820568921132e-14,1.60367038654341e-12
"ATG10",2132.30936927533,-1.4402132517823,0.189679486930238,-7.59287825526433,3.12876486867744e-14,1.67368734894445e-12
"FGF1",282.508303220593,-2.35018786907411,0.310219959661166,-7.57587574842405,3.56713088589123e-14,1.90204924375351e-12
"NLRC5",229.489669350504,2.249652413146,0.297635727805192,7.55840849395082,4.0803090522749e-14,2.16871041711137e-12
"AOX1",729.338381147268,1.59054316491369,0.2111413151059,7.53307406518681,4.95594811257018e-14,2.62570247765978e-12
"AL162258.2",255.43426275408,-2.43813328493825,0.323902871814359,-7.52735927063851,5.1776763693802e-14,2.73443972080993e-12
"LOXL2",2603.08759368728,-1.522084620026,0.202603271240843,-7.51263595451346,5.79485096844312e-14,3.05066709872039e-12
"CST3",6325.17765970386,1.29192542393791,0.172043256779278,7.5093057881099,5.94417312766156e-14,3.1193741448105e-12
"NGF",55.6734869739651,-4.38463503717506,0.58529801557503,-7.49128635412739,6.82018324101677e-14,3.56779491122338e-12
"RPS23",2698.71298546557,-1.37902140466967,0.184097166242745,-7.49072586403275,6.84937454040108e-14,3.57179805042362e-12
"GLUL",5572.62385867406,1.38329847750796,0.184707887601474,7.48911427373673,6.93399499739136e-14,3.60459056557181e-12
"ZCCHC2",141.495179466832,2.4699051602301,0.331000413440631,7.46193980411178,8.52578377199968e-14,4.41822100909596e-12
"UNC5B",1999.92526140736,-1.49407025534264,0.200292764785877,-7.45943198167881,8.68962733641643e-14,4.48909938067893e-12
"GFPT2",778.171929480217,-1.48018040507035,0.198852465514027,-7.44361102712069,9.79696893923618e-14,5.04543900370663e-12
"SLAMF9",74.0869968087837,-3.47324511231112,0.466857360431222,-7.43962804635444,1.00969189120323e-13,5.18381443709698e-12
"HLA-DPA1",244.658644294748,2.05635815306628,0.27796867781549,7.39780528233202,1.38453667109404e-13,7.08634926442978e-12
"CITED2",235.66125794983,2.45388646624807,0.332079166051655,7.38946226414688,1.47423797921869e-13,7.52224258750261e-12
"MELTF-AS1",111.334572679983,-2.75826904265661,0.373426769091654,-7.38637203049474,1.50889231996494e-13,7.67544826441063e-12
"C7",113.151888424997,2.66122164843084,0.361307652663984,7.36552804461569,1.7644702602527e-13,8.94807655222339e-12
"STOM",749.063781326069,1.49065912014045,0.202514163072318,7.36076478566164,1.82859528482683e-13,9.24499866106198e-12
"C5orf30",145.924166692193,2.37899098836736,0.323858430704813,7.34577445827167,2.04571085261205e-13,1.03112532124211e-11
"CALHM5",218.23348938723,1.98235385711126,0.270076781653971,7.33996400938717,2.13651299060793e-13,1.07363014918943e-11
"LPAR4",120.479731082967,-2.98474482086421,0.407635838392423,-7.32208638140119,2.44144902488232e-13,1.22315858548712e-11
"CLDN4",145.394523455485,-2.22807325377144,0.305567611062693,-7.29158841810074,3.06321752084136e-13,1.53004024542507e-11
"FITM2",340.211080212561,-1.78537523204027,0.244972499817333,-7.28806389848474,3.14440842986019e-13,1.56587762739855e-11
"SYNE3",489.238568841074,1.73159278326261,0.237928475585793,7.27778707025016,3.39340365573985e-13,1.68418286743609e-11
"THEMIS2",334.209178565629,1.74806649944507,0.24020368128498,7.27743425951559,3.40228704450998e-13,1.68418286743609e-11
"PSME1",190.035994216853,2.10658857809832,0.289504621605335,7.27652832074688,3.42520234256987e-13,1.69048007282251e-11
"ICAM5",100.316630815308,-2.93617320244553,0.404171968768432,-7.26466313681392,3.73969046808485e-13,1.84021623241101e-11
"FST",891.43342873563,1.82580868298689,0.251549924129578,7.25823587228109,3.92171263273756e-13,1.92407575706174e-11
"FGFR2",292.49676946343,-2.00053714193283,0.275873867592631,-7.25163698682372,4.11764274093709e-13,2.0142439402053e-11
"EPS8",863.148735364859,1.43204449827356,0.19778325320644,7.24047397874904,4.47119372367443e-13,2.18075898587333e-11
"PRSS23",1795.57249421426,1.37471169373435,0.190066151752384,7.23280647847967,4.73113362080942e-13,2.30077386609627e-11
"HEXB",1261.95090470172,1.41599775788687,0.196085116833213,7.22134234742199,5.14768766859627e-13,2.49602645053602e-11
"AC068888.1",1135.78328632005,-1.3521260781267,0.187540439459845,-7.20978409787833,5.60406602754454e-13,2.70939437127612e-11
"SMOX",216.529270939663,-2.03518366385048,0.282485346488511,-7.20456366728126,5.82300103257673e-13,2.80705889893081e-11
"SLC8A3",63.0982149379725,-6.6014901787061,0.918620679903931,-7.1863069525024,6.65672984549733e-13,3.19966814573572e-11
"EPHX1",453.726894082977,1.80326779473407,0.251006079637403,7.18415983126394,6.76217206489058e-13,3.24095662867285e-11
"IRF6",479.107352108253,-4.46782180585118,0.621960327657357,-7.18345143118603,6.79731901960842e-13,3.24841329401056e-11
"FSIP1",1599.19852361469,1.28418037948052,0.178962134104421,7.17571002327913,7.19328762615377e-13,3.4277669167962e-11
"RPS6",6805.50538859928,-1.3586676380671,0.189366829352834,-7.17479213603769,7.2417129004616e-13,3.44095487187263e-11
"GCHFR",137.880051558633,2.60446712216632,0.363241133524367,7.17007762005457,7.4955256499928e-13,3.55138005296659e-11
"SSH2",366.187447724878,1.90599848725227,0.265875292779156,7.16876873864112,7.56752643208012e-13,3.57527894083147e-11
"AC008945.1",59.7763360095089,4.47387022058494,0.624622050044455,7.16252367374244,7.92051844452445e-13,3.73141924333946e-11
"CCND3",339.457219024889,1.74375242587392,0.24356773747681,7.15920935973692,8.11436829612774e-13,3.81191414885797e-11
"AGRN",1202.93367660647,1.60200434190915,0.224050263297316,7.1502006662821,8.66511373652985e-13,4.05914070883826e-11
"TXNIP",5534.3600445755,1.2981764006347,0.181608513325848,7.1482133566364,8.79145977040228e-13,4.1067261231713e-11
"FKBP5",2606.69766206118,1.28942727871959,0.180662962783072,7.13719767934866,9.52528151497012e-13,4.43701526299858e-11
"JUNB",1407.85132501912,-1.34059417975272,0.18831562682326,-7.11886847824323,1.08816683143654e-12,5.05464161504541e-11
"LMOD1",122.523165648231,2.61949647713853,0.368010054041271,7.11800247947782,1.09502402108835e-12,5.07228584963912e-11
"CAV1",694.279772128778,1.55395320861794,0.21848796595286,7.11230571368502,1.14120123940554e-12,5.27145965266354e-11
"CD248",773.935898694007,1.71482519601066,0.241225139503028,7.10881626825272,1.17042432284205e-12,5.39142959602491e-11
"TCN2",119.634046378397,2.66474341582929,0.375250962816562,7.10123005635544,1.23651341551043e-12,5.68008364803587e-11
"AL136131.3",269.939354450383,-2.00540499177068,0.284472135427322,-7.04956564114176,1.79477153371577e-12,8.22173932143885e-11
"SHC4",457.687658193359,-2.07843784753533,0.29509311105584,-7.04332893471724,1.87700407868763e-12,8.57475444542064e-11
"SORT1",795.802508132529,1.54893475468685,0.220354809239339,7.0292759211099,2.07608070961015e-12,9.45814461743547e-11
"SRPX",3879.21295991363,1.26331498577676,0.179830019036141,7.02505061473004,2.13988661391163e-12,9.72212047082099e-11
"HSPB1",1438.22218924058,1.30865701262665,0.186424397791386,7.01977331363608,2.22228499092719e-12,1.0068893990313e-10
"APOD",1591.90465552274,1.6060496609481,0.22910520270433,7.01009685502765,2.38153203123118e-12,1.07610206195931e-10
"GLIPR1",312.260760594334,1.68957390980142,0.241517016986658,6.99567231693145,2.63989894927001e-12,1.1896044640148e-10
"AL138963.3",4778.30960598166,-1.20071003854485,0.171729908105512,-6.99185163371264,2.71281690253757e-12,1.21915020853064e-10
"LOX",2024.39160102005,-1.57904160336738,0.225919609598684,-6.98939594563011,2.76072278512955e-12,1.23732610664333e-10
"PLPP3",464.265722440731,1.78588516867533,0.255564035558274,6.98801443158501,2.78803717031089e-12,1.24620001065406e-10
"PLOD2",8388.20803794979,-1.60785817020223,0.230421306472477,-6.97790579706781,2.99612434285201e-12,1.33561102090094e-10
"SECTM1",57.1314073606483,4.58463212693964,0.65858309794697,6.96135710319854,3.37010290584496e-12,1.49829534819375e-10
"PROS1",473.774540383326,1.53105783419136,0.220923521635308,6.93026176143781,4.20062624404534e-12,1.86253970601615e-10
